"Title","CoverRegionName","CoverType","CoverURL"
"Fatal Run","Fatal Run (US, 1991)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/3/9/5/585395_38313_front.jpg"
"Fatal Run","Fatal Run (US, 1991)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/3/9/5/585395_38313_back.jpg"
"Fight Night","Fight Night (US, 1988)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/3/9/6/585396_38314_front.jpg"
"Fight Night","Fight Night (US, 1988)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/3/9/6/585396_38314_back.jpg"
"Food Fight","Food Fight (US, 1986)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/3/9/7/585397_38315_front.jpg"
"Food Fight","Food Fight (US, 1986)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/3/9/7/585397_38315_back.jpg"
"Galaga","Galaga (US, 1987)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/3/9/8/585398_38316_front.jpg"
"Galaga","Galaga (US, 1987)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/3/9/8/585398_38316_back.jpg"
"Hat Trick","Hat Trick (US, 1987)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/3/9/9/585399_38317_front.jpg"
"Hat Trick","Hat Trick (US, 1987)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/3/9/9/585399_38317_back.jpg"
"Hat Trick","Hat Trick (US, 1987)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/3/9/9/585399_38317_spine.jpg"
"Ikari Warriors","Ikari Warriors (US, 1990)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/0/0/585400_49824_front.jpg"
"Ikari Warriors","Ikari Warriors (US, 1990)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/0/0/585400_49824_back.jpg"
"Impossible Mission","Impossible Mission (US, 1986)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/0/1/585401_38318_front.jpg"
"Impossible Mission","Impossible Mission (US, 1986)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/0/1/585401_38318_back.jpg"
"Jinks","Jinks (US, 1989)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/0/2/585402_38319_front.jpg"
"Jinks","Jinks (US, 1989)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/0/2/585402_38319_back.jpg"
"Joust","Joust (US, 1986)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/0/3/585403_38320_front.jpg"
"Joust","Joust (US, 1986)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/0/3/585403_38320_back.jpg"
"Joust","Joust (US, 1986)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/4/0/3/585403_38320_flap.jpg"
"Karateka","Karateka (US, 1988)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/0/4/585404_38321_front.jpg"
"KLAX","KLAX (US, 2002)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/0/5/585405_108304_front.jpg"
"KLAX","KLAX (US, Canceled)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/0/5/585405_38322_front.jpg"
"Kung Fu Master","Kung Fu Master (US, 1989)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/0/6/585406_38323_front.jpg"
"Kung Fu Master","Kung Fu Master (US, 1989)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/0/6/585406_38323_back.jpg"
"Mario Bros.","Mario Bros. (US, 1987)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/0/8/585408_38325_front.jpg"
"Mario Bros.","Mario Bros. (US, 1987)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/0/8/585408_38325_back.jpg"
"Mat Mania Challenge","Mat Mania Challenge (US, 1990)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/0/9/585409_38326_front.jpg"
"Mat Mania Challenge","Mat Mania Challenge (US, 1990)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/0/9/585409_38326_back.jpg"
"Mean 18 Golf","Mean 18 Golf (US, 1989)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/1/0/585410_38327_front.jpg"
"Mean 18 Golf","Mean 18 Golf (US, 1989)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/1/0/585410_38327_back.jpg"
"Meltdown","Meltdown (US, 1990)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/1/1/585411_38328_front.jpg"
"Meltdown","Meltdown (US, 1990)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/1/1/585411_38328_back.jpg"
"Midnight Mutants","Midnight Mutants (US, 1990)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/1/2/585412_38329_front.jpg"
"Midnight Mutants","Midnight Mutants (US, 1990)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/1/2/585412_38329_back.jpg"
"Motor Psycho","Motor Psycho (US, 1990)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/1/3/585413_38330_front.jpg"
"Motor Psycho","Motor Psycho (US, 1990)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/1/3/585413_38330_back.jpg"
"Ms. Pac-Man","Ms. Pac-Man (US, 1987)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/1/4/585414_38331_front.jpg"
"Ms. Pac-Man","Ms. Pac-Man (US, 1987)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/1/4/585414_38331_back.jpg"
"Ms. Pac-Man","Ms. Pac-Man (US, 1987)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/4/1/4/585414_38331_spine.jpg"
"Ms. Pac-Man","Ms. Pac-Man (US, 1987)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/4/1/4/585414_38331_flap.jpg"
"Ninja Golf","Ninja Golf (US, 1990)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/1/6/585416_38333_front.jpg"
"Ninja Golf","Ninja Golf (US, 1990)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/1/6/585416_38333_back.jpg"
"One-on-One Basketball","One-on-One Basketball (US, 1987)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/1/7/585417_38334_front.jpg"
"One-on-One Basketball","One-on-One Basketball (US, 1987)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/1/7/585417_38334_back.jpg"
