"Title","CoverRegionName","CoverType","CoverURL"
"Savage Bees","Exed Exes (JP, February 1985)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/6/0/568660_100994_front.jpg"
"Fast Beat Loop Racer","Fast Beat Loop Racer (AS, 2011)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/8/9/9/668899_260439_front.jpg"
"Pirate Ship HigeMaru","Pirate Ship HigeMaru (JP, September 1984)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/0/0/6/581006_21081_front.jpg"
"Savage Bees","Exed Exes (JP, February 1985)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/6/0/568660_100994_front.jpg"
"Section Z","Section Z (US, 1985)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/0/2/4/564024_62782_front.jpg"
"Trojan","Trojan (US, 1986)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/8/6/3/583863_62788_front.jpg"
