"releaseID","romID","releaseTitleName","regionLocalizedID","TEMPregionLocalizedName","TEMPsystemShortName","TEMPsystemName","releaseCoverFront","releaseCoverBack","releaseCoverCart","releaseCoverDisc","releaseDescription","releaseDeveloper","releasePublisher","releaseGenre","releaseDate","releaseReferenceURL"
14444,13551,"Fever Pitch Soccer",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14445,13552,"Fight for Life",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14446,13552,"Fight for Life",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14447,13552,"Fight for Life",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14448,13553,"Fight for Life",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14449,13553,"Fight for Life",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14450,13553,"Fight for Life",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14451,13554,"Flashback: The Quest for Identity",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14452,13554,"Flashback: The Quest for Identity",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14453,13554,"Flashback: The Quest for Identity",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14454,13555,"Flip Out!",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14455,13555,"Flip Out!",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14456,13555,"Flip Out!",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14457,13556,"Hover Strike",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14458,13556,"Hover Strike",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14459,13556,"Hover Strike",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14460,13557,"Hyper Force",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14461,13557,"Hyper Force",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14462,13557,"Hyper Force",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14463,13558,"I-War",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14464,13558,"I-War",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14465,13558,"I-War",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
