"releaseID","romID","releaseTitleName","regionLocalizedID","TEMPregionLocalizedName","TEMPsystemShortName","TEMPsystemName","releaseCoverFront","releaseCoverBack","releaseCoverCart","releaseCoverDisc","releaseDescription","releaseDeveloper","releasePublisher","releaseGenre","releaseDate","releaseReferenceURL"
16624,15324,"Battletoads",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16625,15325,"Beavis and Butt-Head",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16626,15325,"Beavis and Butt-Head",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16627,15326,"Beavis and Butt-Head",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16628,15326,"Beavis and Butt-Head",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16629,15327,"The Berenstain Bears' Camping Adventure",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16630,15328,"Berlin no Kabe",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16631,15329,"Bishoujo Senshi Sailor Moon S",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16632,15330,"Bonkers Wax Up!",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16633,15330,"Bonkers Wax Up!",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16634,15331,"Bram Stoker's Dracula",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16635,15332,"Bram Stoker's Dracula",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16636,15333,"Bubble Bobble",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16637,15333,"Bubble Bobble",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16638,15334,"Bugs Bunny in Double Trouble",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16639,15334,"Bugs Bunny in Double Trouble",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16640,15335,"Bust-A-Move",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16641,15335,"Bust-A-Move",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16642,15336,"Buster Ball",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16643,15337,"Buster Fight",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16644,15338,"Caesars Palace",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16645,15339,"Captain America and the Avengers",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16646,15339,"Captain America and the Avengers",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16647,15340,"Car Licence",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16648,15341,"Casino Funpak",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16649,15342,"Castle of Illusion Starring Mickey Mouse",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16650,15342,"Castle of Illusion Starring Mickey Mouse",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16651,15343,"Chakan",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
