"releaseID","romID","releaseTitleName","regionLocalizedID","TEMPregionLocalizedName","TEMPsystemShortName","TEMPsystemName","releaseCoverFront","releaseCoverBack","releaseCoverCart","releaseCoverDisc","releaseDescription","releaseDeveloper","releasePublisher","releaseGenre","releaseDate","releaseReferenceURL"
114786,66877,"Mobil 1 Rally Championship",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114787,66878,"Mobile Armor",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114788,66879,"Mobile Light Force",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114789,66880,"Mobile Light Force",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114790,66881,"Möbius Link 3D",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114791,66882,"MoHo",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114792,66883,"Momotaro Dentetsu 7",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114793,66884,"Momotaro Dentetsu 7",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114794,66885,"Momotarou Densetsu",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114795,66886,"Momotarou Dentetsu V",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114796,66887,"Mona & Moki 1: Drive Me Wild!",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114797,66888,"Mona & Moki 2: Drive Me Wilder!",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114798,66889,"Monaco Grand Prix",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114799,66890,"Monaco Grand Prix Racing Simulation 2",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114800,66891,"Monkey Hero",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114801,66892,"Monkey Hero",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114802,66893,"Monkey Magic",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114803,66894,"Monopoly",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114804,66895,"Monopoly",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114805,66896,"Monopoly",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114806,66897,"Monster Bass",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114807,66898,"Monster Complete World",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114808,66899,"Monster Farm",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114809,66900,"Monster Farm 2",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114810,66901,"Monster Farm 2",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114811,66902,"Monster Farm 2 (Tentou Houei You Demonstration CD-ROM)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
