"releaseID","romID","releaseTitleName","regionLocalizedID","TEMPregionLocalizedName","TEMPsystemShortName","TEMPsystemName","releaseCoverFront","releaseCoverBack","releaseCoverCart","releaseCoverDisc","releaseDescription","releaseDeveloper","releasePublisher","releaseGenre","releaseDate","releaseReferenceURL"
9172,8422,"Titi et les Bijoux Magiques",9,"France","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9173,8423,"TMNT",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9174,8424,"TMNT: Teenage Mutant Ninja Turtles",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9175,8425,"TOCA World Touring Cars",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9176,8426,"Tokimeki Yume Series 1: Ohanaya-san ni Narou!",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9177,8427,"Tokyo Majin Gakuen: Fuju Houroku",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9178,8428,"Tokyo Xtreme Racer Advance",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9179,8429,"Tokyo Xtreme Racer Advance",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9180,8430,"Tom and Jerry: The Magic Ring",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9181,8431,"Tom and Jerry: The Magic Ring",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9182,8432,"Tom and Jerry in Infurnal Escape",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9183,8433,"Tom and Jerry in Infurnal Escape",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9184,8434,"Tom and Jerry Tales",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9185,8435,"Tom and Jerry Tales",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9186,8436,"Tom Clancy's Rainbow Six: Rogue Spear",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9187,8437,"Tom Clancy's Rainbow Six: Rogue Spear",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9188,8438,"Tom Clancy's Splinter Cell",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9189,8439,"Tom Clancy's Splinter Cell",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9190,8440,"Tom Clancy's Splinter Cell",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9191,8441,"Tom Clancy's Splinter Cell: Pandora Tomorrow",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9192,8442,"Tom Clancy's Splinter Cell: Pandora Tomorrow",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9193,8443,"Tomato Adventure",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9194,8444,"Tonka: On the Job",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9195,8445,"Tony Hawk's American Sk8land",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9196,8446,"Tony Hawk's American Sk8land",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9197,8447,"Tony Hawk's American Sk8land",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9198,8448,"Tony Hawk's Downhill Jam",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9199,8449,"Tony Hawk's Downhill Jam",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9200,8450,"Tony Hawk's Pro Skater 2",9,"France","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9201,8451,"Tony Hawk's Pro Skater 2",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9202,8451,"Tony Hawk's Pro Skater 2",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9203,8452,"Tony Hawk's Pro Skater 2",10,"Germany","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9204,8453,"Tony Hawk's Pro Skater 3",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9205,8453,"Tony Hawk's Pro Skater 3",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9206,8454,"Tony Hawk's Pro Skater 3",10,"Germany","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9207,8455,"Tony Hawk's Pro Skater 3",9,"France","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9208,8456,"Tony Hawk's Pro Skater 4",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9209,8456,"Tony Hawk's Pro Skater 4",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9210,8457,"Tony Hawk's Underground",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9211,8457,"Tony Hawk's Underground",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9212,8458,"Tony Hawk's Underground 2",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9213,8458,"Tony Hawk's Underground 2",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9214,8459,"Tootuff: The Gagmachine",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9215,8460,"Top Gear GT Championship",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9216,8461,"Top Gear GT Championship",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9217,8462,"Top Gear Rally",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9218,8463,"Top Gear Rally",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9219,8464,"Top Gear Rally",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9220,8465,"Top Gun: Combat Zones",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9221,8466,"Top Gun: Firestorm Advance",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9222,8466,"Top Gun: Firestorm Advance",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9223,8467,"Top Spin 2",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9224,8468,"Top Spin 2",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9225,8469,"Total Soccer Advance",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9226,8470,"Totally Spies!",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9227,8471,"Totally Spies!",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9228,8472,"Totally Spies! 2: Undercover",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9229,8473,"Totally Spies! 2: Undercover",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9230,8474,"Tottoko Hamutarou 3: Love Love Daibouken Dechu",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9231,8475,"Tottoko Hamutarou 4: Nijiiro Daikoushin Dechu",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9232,8476,"Touhai Densetsu Akagi: Yami ni Mai Orita Tensai",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9233,8477,"Toukon Heat",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9234,8478,"The Tower SP",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
