"Title","CoverRegionName","CoverType","CoverURL"
"Asuka 120% Maxima: Burning Fest. Maxima","Asuka 120% Maxima: Burning Fest. Maxima (JP, 07/28/95)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/2/7/589227_4164_back.jpg"
"Asuka 120% Maxima: Burning Fest. Maxima","Asuka 120% Maxima: Burning Fest. Maxima (JP, 07/28/95)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/2/2/7/589227_4164_spine.jpg"
"The Atlas: Renaissance Voyager","The Atlas: Renaissance Voyager (JP, 03/04/94)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/1/9/8/589198_4805_front.jpg"
"The Atlas: Renaissance Voyager","The Atlas: Renaissance Voyager (JP, 03/04/94)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/1/9/8/589198_4805_back.jpg"
"The Atlas: Renaissance Voyager","The Atlas: Renaissance Voyager (JP, 03/04/94)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/1/9/8/589198_4805_flap.jpg"
"Aurora Quest: Otaku no Seiza in Another World","Aurora Quest: Otaku no Seiza in Another World (JP, 12/10/93)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/1/9/9/589199_4964_front.jpg"
"Aurora Quest: Otaku no Seiza in Another World","Aurora Quest: Otaku no Seiza in Another World (JP, 12/10/93)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/1/9/9/589199_4964_back.jpg"
"Aurora Quest: Otaku no Seiza in Another World","Aurora Quest: Otaku no Seiza in Another World (JP, 12/10/93)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/1/9/9/589199_4964_spine.jpg"
"Auto Crusher Palladium","Auto Crusher Palladium (JP, 02/25/94)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/0/0/589200_4965_front.jpg"
"Auto Crusher Palladium","Auto Crusher Palladium (JP, 02/25/94)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/0/0/589200_4965_back.jpg"
"AV Tanjou","AV Tanjou (AS, 02/24/95)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/1/0/1/701101_301609_front.jpg"
"Avenger","Avenger (JP, 12/07/90)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/0/2/589202_5177_front.jpg"
"Avenger","Avenger (JP, 12/07/90)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/0/2/589202_5177_back.jpg"
"Avenger","Avenger (JP, 12/07/90)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/2/0/2/589202_5177_spine.jpg"
