"Title","CoverRegionName","CoverType","CoverURL"
"We're Back!","Bamse (EU, 1993)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/9/8/8/585988_95556_front.jpg"
"We're Back!","Agro Soar (AU, 1993)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/9/8/8/585988_7642_front.jpg"
"We're Back!","Agro Soar (AU, 1993)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/9/8/8/585988_7642_back.jpg"
"Akazukin ChaCha","Akazukin ChaCha (JP, 04/28/95)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/9/3/5/569935_9072_front.jpg"
"Akazukin ChaCha","Akazukin ChaCha (JP, 04/28/95)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/9/3/5/569935_9072_back.jpg"
"Akazukin ChaCha","Akazukin ChaCha (JP, 04/28/95)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/9/3/5/569935_9072_spine.jpg"
"Akazukin ChaCha","Akazukin ChaCha (JP, 04/28/95)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/9/3/5/569935_9072_flap.jpg"
"Castlevania Legends","Akumajou Dracula: Shikkoku Taru Zensoukyoku (Dark Night Prelude) (JP, 11/27/97)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/3/5/7/564357_3949_front.jpg"
"Castlevania Legends","Akumajou Dracula: Shikkoku Taru Zensoukyoku (Dark Night Prelude) (JP, 11/27/97)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/3/5/7/564357_3949_back.jpg"
"Castlevania Legends","Castlevania Legends (US, 03/11/98)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/3/5/7/564357_45609_front.jpg"
"Castlevania Legends","Castlevania Legends (US, 03/11/98)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/3/5/7/564357_45609_back.jpg"
"Castlevania Legends","Castlevania Legends (EU, 1998)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/3/5/7/564357_89626_front.jpg"
"Kid Dracula","Akumajou Special: Boku Dracula-Kun (JP, 01/03/93)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/7/7/1/585771_2334_front.jpg"
"Kid Dracula","Akumajou Special: Boku Dracula-Kun (JP, 01/03/93)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/7/7/1/585771_2334_back.jpg"
"Kid Dracula","Kid Dracula (US, March 1993)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/7/7/1/585771_38636_front.jpg"
"Kid Dracula","Kid Dracula (US, March 1993)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/7/7/1/585771_38636_back.jpg"
"Kid Dracula","Kid Dracula (EU, 1993)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/7/7/1/585771_89468_front.jpg"
"Alfred Chicken","Alfred Chicken (EU, 1993)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/5/7/7/196577_111015_front.jpg"
"Alfred Chicken","Alfred Chicken (EU, 1993)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/5/7/7/196577_111015_back.jpg"
"Alfred Chicken","Alfred Chicken (US, February 1994)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/5/7/7/196577_76708_front.jpg"
"Alfred Chicken","Alfred Chicken (US, February 1994)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/5/7/7/196577_76708_back.jpg"
"Alfred Chicken","Alfred Chicken (JP, 07/28/95)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/5/7/7/196577_3240_front.jpg"
"Alien 3","Alien 3 (US, January 1993)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/0/4/585604_38518_front.jpg"
"Alien 3","Alien 3 (US, January 1993)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/0/4/585604_38518_back.jpg"
"Alien 3","Alien 3 (JP, 07/09/93)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/0/4/585604_2930_front.jpg"
"Alien 3","Alien 3 (EU, 1993)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/0/4/585604_195555_front.jpg"
"Alien Olympics 2044 AD","Alien Olympics (EU, September 1994)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/7/4/3/571743_179816_front.jpg"
"Alien Olympics 2044 AD","Alien Olympics (EU, September 1994)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/7/4/3/571743_179816_front.jpg"
"Alien vs. Predator: The Last of His Clan","Alien vs. Predator (JP, 09/24/93)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/0/5/585605_96939_front.jpg"
"Alien vs. Predator: The Last of His Clan","Alien vs. Predator: The Last of His Clan (US, November 1993)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/0/5/585605_2846_front.jpg"
"Alien vs. Predator: The Last of His Clan","Alien vs. Predator: The Last of His Clan (US, November 1993)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/0/5/585605_2846_back.jpg"
"Alien vs. Predator: The Last of His Clan","Alien vs. Predator (JP, 09/24/93)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/0/5/585605_96939_front.jpg"
"Alien vs. Predator: The Last of His Clan","Alien vs. Predator: The Last of His Clan (US, November 1993)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/0/5/585605_2846_front.jpg"
"Alien vs. Predator: The Last of His Clan","Alien vs. Predator: The Last of His Clan (US, November 1993)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/0/5/585605_2846_back.jpg"
"All-Star Baseball 99","All-Star Baseball 99 (US, May 1998)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/7/2/2/574722_34055_front.jpg"
"All-Star Baseball 99","All-Star Baseball 99 (US, May 1998)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/7/2/2/574722_34055_back.jpg"
"Alleyway","Alleyway (JP, 04/21/89)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/0/6/585606_2862_front.jpg"
"Alleyway","Alleyway (JP, 04/21/89)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/0/6/585606_2862_back.jpg"
"Alleyway","Alleyway (US, August 1989)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/0/6/585606_38519_front.jpg"
"Alleyway","Alleyway (US, August 1989)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/0/6/585606_38519_back.jpg"
